true_label,original_sent,noisy_label
0,"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .",0
2,"The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co. .",2
2,"The major part of the deliveries include different AC and CXE amplifier solutions and products by Belgian DINH Telecom , a broadband solutions company acquired by Teleste in the spring of 2007 .",2
2,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,2
2,"The dividend is payable on February 1 , 2010 to shareholders of record on January 19 , 2010 .",2
0,Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,0
2,"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .",2
0,"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",0
2,The total value of the deliveries is some EUR65m .,2
2,"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position .",2
2,"SRV will also build an aqua park with wellness area , a restaurant and a multifunctional ice arena .",0
1,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",1
0,The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .,0
1,"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .",1
2,The agreement must be approved by the Russian competition authorities before it enters into force .,2
1,Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,1
2,Deliveries by Outotec will take place over 30 months .,2
2,"schwalm ( at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila .",2
0,Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,2
2,`` We are selling an information systems development business to the Finns .,2
0,"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",0
0,Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,0
2,Eriikka S+Âderstr+Âm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,2
2,"So far as is known , he did not sell shares that he owns personally .",2
2,"The approximately 20,000 dwt vessel has been ordered from India .",2
1,"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .",1
0,Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,0
2,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",2
2,"Conference Call To participate via a conference call , please dial in 5-10 minutes before the beginning of the event : +44 0 20 7162 0025 Europe or +1 334-á323-á6201 USA .",2
2,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,2
1,"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .",1
2,The building will house product development and test laboratories .,2
2,"The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 .",2
2,"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % .",2
2,"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",2
2,The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 .,2
0,"Full-year net sales are expected to increase by approximately 10 % , the company said .",0
0,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,0
2,"Neste Oil s refineries have a combined crude oil refining capacity of approximately 260,000 barrels a day .",2
2,In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,2
2,"In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts .",2
2,The order was valued at USD12 .2 m.,2
1,"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",1
0,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",2
0,Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,0
2,The company may at any time have in its possession one tenth of all its shares at the maximum .,2
0,Orders received grew by 55 % year-on-year to EUR732m .,0
2,"Before Kemira 's installation NordAlu was producing 3,500 tons of liquid and solid aluminum waste per year .",2
2,"The gross area of the Innova 2 project will be about 10,000 sq m ( 107,600 sq ft ) .",2
2,"Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty .",2
0,"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",0
0,"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",0
2,"Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . ''",2
1,"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",1
2,Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index .,2
2,A merger between UPM and Finnish-Swedish Stora Enso is not likely either .,2
1,Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,1
0,"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",0
1,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,1
2,"Financial , strategic and operational factors are considered .",2
2,Metso 's delivery will include a complete coated board line with related air systems and two winders .,2
1,"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier .",1
2,The value of the orders is over EUR 25mn .,2
0,It estimates the operating profit to further improve from the third quarter .,0
0,Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .,0
0,"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .",0
0,"According to PKC , the acquisition would bring a significant addition to PKC 's customer base .",0
0,"In 2008 , the deal is likely to bring savings of EUR 20mn-25mn .",0
1,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",1
0,"The six breweries recorded a 5.2 percent growth in domestic beer sales last year to 270.21 million liters , from 256.88 million liters sold in 2005 .",2
0,"Profit per share was EUR 1.03 , up from EUR 0.87 .",0
0,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",0
0,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",0
2,"The deal includes the entire personnel of PlanMill Oy , who will transfer to the new company as so-called old employees .",2
2,"SSH Communications Security Corporation is headquartered in Helsinki , Finland .",2
2,Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. .,2
2,The net sales of the Power Plants business were EUR 710.3 million in 2005 .,2
2,"The contract covers the manufacturing , surface-treatment and installation of the steel structures .",2
2,The phones are targeted at first time users in growth markets .,2
0,"Sales improved to SEK 1,553 mn , compared with SEK 1,408 mn .",0
2,The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,2
2,The fine print is here .,2
2,"In 2007 , Etteplan had turnover of EUR125 .2 m.",2
0,Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,2
2,The site will cover over six hectares .,2
1,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",1
